date,year,home_team,away_team,home_score,away_score,result,tournament,neutral,home_recent_goals_for,home_recent_goals_against,home_recent_form,home_recent_matches,away_recent_goals_for,away_recent_goals_against,away_recent_form,away_recent_matches
2019-07-03,2019,United States,Jamaica,3.0,1.0,H,Gold Cup,False,2.4,0.6,12,5,1.2,0.6,11,5
2019-07-05,2019,Morocco,Benin,1.0,1.0,D,African Cup of Nations,True,1.0,0.8,9,5,1.2,0.6,9,5
2019-07-05,2019,Uganda,Senegal,0.0,1.0,A,African Cup of Nations,True,0.8,0.6,8,5,1.6,0.4,12,5
2019-07-06,2019,Argentina,Chile,2.0,1.0,H,Copa América,True,1.0,1.0,7,5,1.2,1.0,7,5
2019-07-06,2019,Egypt,South Africa,0.0,1.0,A,African Cup of Nations,False,1.8,0.2,15,5,0.2,0.4,5,5
2019-07-06,2019,Nigeria,Cameroon,3.0,2.0,H,African Cup of Nations,True,0.4,0.6,7,5,1.0,0.4,9,5
2019-07-07,2019,Algeria,Guinea,3.0,0.0,H,African Cup of Nations,True,2.0,0.6,13,5,1.0,1.4,4,5
2019-07-07,2019,Madagascar,DR Congo,2.0,2.0,D,African Cup of Nations,True,1.2,1.2,7,5,1.0,1.0,5,5
2019-07-07,2019,Brazil,Peru,3.0,1.0,H,Copa América,False,2.0,0.0,11,5,1.2,1.2,8,5
2019-07-07,2019,United States,Mexico,0.0,1.0,A,Gold Cup,False,3.0,0.2,15,5,3.0,0.8,13,5
2019-07-07,2019,India,Tajikistan,2.0,4.0,A,Intercontinental Cup,False,1.0,1.2,4,5,0.4,2.0,1,5
2019-07-08,2019,Syria,North Korea,5.0,2.0,H,Intercontinental Cup,True,0.4,2.4,1,5,0.2,4.4,0,5
2019-07-08,2019,Tuvalu,Solomon Islands,0.0,13.0,A,Pacific Games,True,0.8,4.8,0,5,2.4,1.4,10,5
2019-07-08,2019,American Samoa,New Caledonia,0.0,5.0,A,Pacific Games,True,1.2,2.2,6,5,1.4,2.4,4,5
2019-07-08,2019,Tahiti,Fiji,1.0,2.0,A,Pacific Games,True,1.2,1.6,5,5,1.0,0.6,8,5
2019-07-08,2019,Mali,Ivory Coast,0.0,1.0,A,African Cup of Nations,True,1.8,1.2,8,5,1.8,0.8,9,5
2019-07-08,2019,Ghana,Tunisia,1.0,1.0,D,African Cup of Nations,True,1.4,0.6,9,5,1.2,0.8,9,5
2019-07-08,2019,Samoa,Papua New Guinea,0.0,6.0,A,Pacific Games,False,0.6,4.0,3,5,1.4,2.2,3,5
2019-07-10,2019,Nigeria,South Africa,2.0,1.0,H,African Cup of Nations,True,1.0,1.0,9,5,0.4,0.4,7,5
2019-07-10,2019,Senegal,Benin,1.0,0.0,H,African Cup of Nations,True,1.4,0.2,12,5,1.2,0.8,7,5
2019-07-10,2019,Papua New Guinea,Vanuatu,2.0,0.0,H,Pacific Games,True,2.4,1.8,6,5,1.0,2.2,5,5
2019-07-10,2019,Tuvalu,Tahiti,0.0,7.0,A,Pacific Games,True,0.8,6.6,0,5,1.2,1.6,5,5
2019-07-10,2019,American Samoa,Fiji,0.0,9.0,A,Pacific Games,True,1.2,3.0,6,5,1.4,0.4,11,5
2019-07-10,2019,Solomon Islands,New Caledonia,0.0,2.0,A,Pacific Games,True,4.2,1.2,10,5,1.8,1.6,7,5
2019-07-10,2019,Tajikistan,Syria,2.0,0.0,H,Intercontinental Cup,True,1.0,2.0,4,5,1.4,2.4,4,5
2019-07-11,2019,Madagascar,Tunisia,0.0,3.0,A,African Cup of Nations,True,1.6,1.4,8,5,1.0,0.8,7,5
2019-07-11,2019,Ivory Coast,Algeria,1.0,1.0,D,African Cup of Nations,True,2.0,0.6,12,5,2.4,0.4,15,5
2019-07-12,2019,Solomon Islands,Tahiti,0.0,3.0,A,Pacific Games,True,4.0,1.4,9,5,2.6,1.6,7,5
2019-07-12,2019,New Caledonia,Fiji,1.0,0.0,H,Pacific Games,True,2.0,1.6,7,5,2.6,0.4,11,5
2019-07-12,2019,Samoa,Tonga,2.0,0.0,H,Pacific Games,False,0.6,5.0,3,5,1.0,5.0,0,5
2019-07-12,2019,American Samoa,Tuvalu,1.0,1.0,D,Pacific Games,True,1.2,3.6,6,5,0.8,6.4,0,5
2019-07-13,2019,India,North Korea,2.0,5.0,A,Intercontinental Cup,False,1.2,1.6,4,5,0.6,4.6,0,5
2019-07-14,2019,Algeria,Nigeria,2.0,1.0,H,African Cup of Nations,True,2.0,0.2,13,5,1.4,1.0,12,5
2019-07-14,2019,Senegal,Tunisia,1.0,0.0,H,African Cup of Nations,True,1.4,0.2,12,5,1.2,0.6,7,5
2019-07-15,2019,North Korea,Tajikistan,1.0,0.0,H,Intercontinental Cup,True,1.6,4.2,3,5,1.4,1.8,7,5
2019-07-15,2019,Tahiti,New Caledonia,0.0,3.0,A,Pacific Games,True,2.4,1.0,7,5,1.8,1.2,9,5
2019-07-15,2019,Tonga,Vanuatu,0.0,14.0,A,Pacific Games,True,1.0,3.8,0,5,0.6,2.2,4,5
2019-07-15,2019,Fiji,Tuvalu,10.0,1.0,H,Pacific Games,True,2.4,0.6,8,5,0.8,6.0,1,5
2019-07-15,2019,Solomon Islands,American Samoa,13.0,0.0,H,Pacific Games,True,3.4,1.8,6,5,1.0,3.2,7,5
2019-07-16,2019,India,Syria,1.0,1.0,D,Intercontinental Cup,False,1.6,2.6,3,5,1.0,2.2,4,5
2019-07-17,2019,Tunisia,Nigeria,0.0,1.0,A,African Cup of Nations,True,1.0,0.6,6,5,1.4,1.4,9,5
2019-07-18,2019,Comoros,Mayotte,0.0,2.0,A,Indian Ocean Island Games,True,1.2,2.0,4,5,1.6,1.2,10,5
2019-07-18,2019,Réunion,Maldives,4.0,0.0,H,Indian Ocean Island Games,True,2.0,0.6,13,5,1.0,1.2,7,5
2019-07-18,2019,Fiji,Solomon Islands,4.0,4.0,D,Pacific Games,True,4.2,0.6,10,5,5.8,1.8,6,5
2019-07-18,2019,Mauritius,Seychelles,1.0,1.0,D,Indian Ocean Island Games,False,1.2,1.4,4,5,0.4,3.4,1,5
2019-07-18,2019,New Caledonia,Tuvalu,11.0,0.0,H,Pacific Games,True,2.4,0.6,12,5,1.0,7.0,1,5
2019-07-18,2019,Papua New Guinea,Tonga,8.0,0.0,H,Pacific Games,True,2.6,1.2,9,5,1.0,5.6,0,5
2019-07-18,2019,Tahiti,American Samoa,8.0,1.0,H,Pacific Games,True,2.4,1.2,7,5,0.6,5.6,4,5
2019-07-18,2019,Samoa,Vanuatu,0.0,11.0,A,Pacific Games,False,0.4,5.0,3,5,3.2,1.6,7,5
2019-07-19,2019,Senegal,Algeria,0.0,1.0,A,African Cup of Nations,True,1.2,0.2,12,5,2.0,0.4,13,5
2019-07-19,2019,Tajikistan,North Korea,0.0,1.0,A,Intercontinental Cup,True,1.4,1.0,7,5,1.8,3.0,6,5
2019-07-20,2019,Papua New Guinea,Fiji,1.0,1.0,D,Pacific Games,True,3.8,1.0,9,5,5.0,1.4,10,5
2019-07-20,2019,Seychelles,Madagascar,0.0,0.0,D,Indian Ocean Island Games,True,0.4,2.0,2,5,1.4,1.4,8,5
2019-07-20,2019,Réunion,Mayotte,1.0,0.0,H,Indian Ocean Island Games,True,2.4,0.2,15,5,1.4,1.0,10,5
2019-07-20,2019,Comoros,Maldives,3.0,0.0,H,Indian Ocean Island Games,True,0.8,2.0,3,5,1.0,2.0,6,5
2019-07-21,2019,Equatorial Guinea,Liberia,1.0,1.0,D,Friendly,False,1.2,1.4,3,5,0.8,1.2,6,5
2019-07-22,2019,Réunion,Comoros,0.0,1.0,A,Indian Ocean Island Games,True,2.4,0.2,15,5,1.0,1.8,3,5
2019-07-22,2019,Mayotte,Maldives,3.0,1.0,H,Indian Ocean Island Games,True,1.2,1.0,9,5,1.0,2.2,6,5
2019-07-22,2019,Mauritius,Madagascar,1.0,1.0,D,Indian Ocean Island Games,False,1.4,1.4,5,5,1.0,1.0,8,5
2019-07-24,2019,Mauritius,Mayotte,1.0,0.0,H,Indian Ocean Island Games,False,1.0,1.4,3,5,1.6,1.2,9,5
2019-07-24,2019,Réunion,Seychelles,4.0,0.0,H,Indian Ocean Island Games,True,1.8,0.4,12,5,0.2,1.4,3,5
2019-07-26,2019,Seychelles,Mayotte,1.0,3.0,A,Indian Ocean Island Games,True,0.2,1.6,3,5,1.2,1.2,6,5
2019-07-28,2019,Mauritius,Réunion,1.0,1.0,D,Indian Ocean Island Games,False,1.2,1.2,6,5,2.4,0.4,12,5
2019-07-30,2019,Yemen,Palestine,0.0,1.0,A,WAFF Championship,True,0.0,2.6,0,5,0.6,1.4,3,5
2019-07-30,2019,Iraq,Lebanon,1.0,0.0,H,WAFF Championship,False,1.2,1.0,7,5,0.8,1.8,3,5
2019-08-02,2019,Iraq,Palestine,2.0,1.0,H,WAFF Championship,False,0.8,0.6,7,5,0.6,1.0,6,5
2019-08-02,2019,Lebanon,Syria,2.0,1.0,H,WAFF Championship,True,0.8,1.4,3,5,1.2,2.4,4,5
2019-08-04,2019,Jordan,Bahrain,0.0,1.0,A,WAFF Championship,True,1.6,1.4,8,5,1.4,0.8,7,5
2019-08-04,2019,Saudi Arabia,Kuwait,1.0,2.0,A,WAFF Championship,True,1.2,1.4,6,5,0.8,1.2,7,5
2019-08-05,2019,Syria,Yemen,1.0,1.0,D,WAFF Championship,True,1.4,1.8,4,5,0.0,2.4,0,5
2019-08-05,2019,Lebanon,Palestine,0.0,0.0,D,WAFF Championship,True,1.2,1.4,6,5,0.8,1.4,5,5
2019-08-07,2019,Bahrain,Saudi Arabia,0.0,0.0,D,WAFF Championship,True,0.8,0.8,7,5,1.0,1.8,3,5
2019-08-07,2019,Kuwait,Jordan,1.0,1.0,D,WAFF Championship,True,1.2,0.6,10,5,1.2,1.6,5,5
2019-08-08,2019,Yemen,Lebanon,2.0,1.0,H,WAFF Championship,True,0.2,2.4,1,5,1.2,1.0,7,5
2019-08-08,2019,Iraq,Syria,0.0,0.0,D,WAFF Championship,False,0.6,0.8,7,5,1.6,1.6,5,5
2019-08-09,2019,South Ossetia,Luhansk PR,2.0,0.0,H,Friendly,False,1.4,0.8,11,5,1.25,1.75,4,4
2019-08-10,2019,Kuwait,Bahrain,0.0,1.0,A,WAFF Championship,True,1.2,0.4,11,5,0.6,0.6,7,5
2019-08-10,2019,Jordan,Saudi Arabia,3.0,0.0,H,WAFF Championship,True,1.4,1.8,5,5,1.0,1.4,4,5
2019-08-11,2019,Saint Vincent and the Grenadines,Trinidad and Tobago,1.0,0.0,H,Friendly,False,1.2,1.4,7,5,0.2,2.0,2,5
2019-08-11,2019,Palestine,Syria,4.0,3.0,H,WAFF Championship,True,0.8,0.8,6,5,0.6,1.2,3,5
2019-08-11,2019,Iraq,Yemen,2.0,1.0,H,WAFF Championship,False,0.6,0.8,7,5,0.6,1.6,4,5
2019-08-14,2019,Dominican Republic,Guatemala,0.0,0.0,D,Friendly,False,2.2,1.0,9,5,0.6,2.4,6,5
2019-08-14,2019,Iraq,Bahrain,0.0,1.0,A,WAFF Championship,False,1.0,0.8,10,5,0.8,0.4,10,5
2019-08-27,2019,Saint Kitts and Nevis,Antigua and Barbuda,4.0,3.0,H,Friendly,False,2.4,1.2,6,5,2.0,2.0,6,5
2019-08-28,2019,Belize,Saint Vincent and the Grenadines,1.0,1.0,D,Friendly,False,1.4,0.6,9,5,1.4,1.0,10,5
2019-08-28,2019,Taiwan,Guam,3.0,0.0,H,Friendly,False,0.6,0.8,5,5,2.0,0.8,7,5
2019-08-29,2019,United Arab Emirates,Dominican Republic,4.0,0.0,H,Friendly,True,1.2,1.4,10,5,1.8,0.8,7,5
2019-08-30,2019,Malaysia,Jordan,0.0,1.0,A,Friendly,False,3.2,0.8,12,5,1.8,1.6,7,5
2019-08-30,2019,Belize,Saint Vincent and the Grenadines,1.0,0.0,H,Friendly,False,1.4,0.8,7,5,1.4,1.0,10,5
2019-08-30,2019,China,Myanmar,4.0,1.0,H,Friendly,True,1.0,1.2,9,5,0.4,1.2,5,5
2019-08-31,2019,United Arab Emirates,Sri Lanka,5.0,1.0,H,Friendly,True,1.4,1.0,10,5,1.4,1.8,4,5
2019-09-04,2019,South Sudan,Equatorial Guinea,1.0,1.0,D,FIFA World Cup qualification,True,0.4,3.0,0,5,1.4,1.4,4,5
2019-09-04,2019,Libya,Burkina Faso,0.0,1.0,A,Friendly,True,2.2,2.0,4,5,1.0,0.4,8,5
2019-09-04,2019,Burundi,Tanzania,1.0,1.0,D,FIFA World Cup qualification,False,0.4,1.4,1,5,0.6,2.0,1,5
2019-09-04,2019,Djibouti,Eswatini,2.0,1.0,H,FIFA World Cup qualification,False,0.4,3.8,3,5,1.0,2.4,2,5
2019-09-04,2019,Eritrea,Namibia,1.0,2.0,A,FIFA World Cup qualification,False,0.2,2.4,0,5,1.0,1.6,3,5
2019-09-04,2019,Ethiopia,Lesotho,0.0,0.0,D,FIFA World Cup qualification,False,0.4,1.4,3,5,0.8,0.8,6,5
2019-09-04,2019,Liberia,Sierra Leone,3.0,1.0,H,FIFA World Cup qualification,False,0.8,0.8,7,5,0.6,1.0,8,5
2019-09-04,2019,Mauritius,Mozambique,0.0,1.0,A,FIFA World Cup qualification,False,1.0,1.0,6,5,1.0,1.0,6,5
2019-09-04,2019,São Tomé and Príncipe,Guinea-Bissau,0.0,1.0,A,FIFA World Cup qualification,False,0.8,2.2,0,5,0.4,1.6,2,5
2019-09-05,2019,Singapore,Yemen,2.0,2.0,D,FIFA World Cup qualification,False,2.4,2.0,7,5,0.8,1.4,4,5
2019-09-05,2019,Palestine,Uzbekistan,2.0,0.0,H,FIFA World Cup qualification,False,1.6,1.4,8,5,1.4,0.8,7,5
2019-09-05,2019,Bahrain,Iraq,1.0,1.0,D,FIFA World Cup qualification,False,0.8,0.4,10,5,1.0,0.6,10,5
2019-09-05,2019,Cambodia,Hong Kong,1.0,1.0,D,FIFA World Cup qualification,False,1.4,1.2,9,5,1.6,1.0,8,5
2019-09-05,2019,Guam,Maldives,0.0,1.0,A,FIFA World Cup qualification,False,1.2,1.4,4,5,0.6,2.8,3,5
2019-09-05,2019,Taiwan,Jordan,1.0,2.0,A,FIFA World Cup qualification,False,1.2,0.4,8,5,1.8,0.6,10,5
2019-09-05,2019,Philippines,Syria,2.0,5.0,A,FIFA World Cup qualification,False,0.6,2.6,0,5,1.2,1.6,3,5
2019-09-05,2019,India,Oman,1.0,2.0,A,FIFA World Cup qualification,False,1.0,2.6,1,5,1.0,1.4,4,5
2019-09-05,2019,Kuwait,Nepal,7.0,0.0,H,FIFA World Cup qualification,False,0.8,0.6,8,5,0.2,1.4,2,5
2019-09-05,2019,Qatar,Afghanistan,6.0,0.0,H,FIFA World Cup qualification,False,1.0,1.6,4,5,0.8,1.2,5,5
2019-09-05,2019,Saudi Arabia,Mali,1.0,1.0,D,Friendly,False,1.0,1.8,4,5,1.6,1.2,7,5
2019-09-05,2019,Tajikistan,Kyrgyzstan,1.0,0.0,H,FIFA World Cup qualification,False,1.2,1.0,6,5,1.6,1.8,4,5
2019-09-05,2019,Thailand,Vietnam,0.0,0.0,D,FIFA World Cup qualification,False,0.8,1.8,4,5,1.0,1.4,4,5
2019-09-05,2019,Indonesia,Malaysia,2.0,3.0,A,FIFA World Cup qualification,False,2.2,1.6,7,5,3.2,0.8,12,5
2019-09-05,2019,North Korea,Lebanon,2.0,0.0,H,FIFA World Cup qualification,False,1.8,2.2,9,5,1.4,1.0,7,5
2019-09-05,2019,Sri Lanka,Turkmenistan,0.0,2.0,A,FIFA World Cup qualification,False,1.4,2.0,4,5,1.0,2.0,4,5
2019-09-05,2019,Chad,Sudan,1.0,3.0,A,FIFA World Cup qualification,False,0.8,1.6,6,5,0.8,2.0,3,5
2019-09-05,2019,Seychelles,Rwanda,0.0,3.0,A,FIFA World Cup qualification,False,0.4,2.2,2,5,0.8,2.0,2,5
2019-09-05,2019,Somalia,Zimbabwe,1.0,0.0,H,FIFA World Cup qualification,True,0.0,3.0,0,5,0.4,1.4,3,5
2019-09-05,2019,Guatemala,Anguilla,10.0,0.0,H,CONCACAF Nations League,False,0.6,1.0,7,5,0.4,3.4,1,5
2019-09-05,2019,Mongolia,Myanmar,1.0,0.0,H,FIFA World Cup qualification,False,1.2,2.6,3,5,0.6,2.0,4,5
2019-09-05,2019,Barbados,Saint Martin,4.0,0.0,H,CONCACAF Nations League,False,1.4,1.0,7,5,1.6,5.2,0,5
2019-09-05,2019,Montenegro,Hungary,2.0,1.0,H,Friendly,False,0.6,2.2,2,5,1.6,0.8,12,5
2019-09-05,2019,Dominica,Suriname,1.0,2.0,A,CONCACAF Nations League,False,1.6,1.4,8,5,2.0,1.2,7,5
2019-09-05,2019,United States Virgin Islands,Cayman Islands,0.0,2.0,A,CONCACAF Nations League,False,0.6,4.6,3,5,0.2,3.0,1,5
2019-09-05,2019,Honduras,Puerto Rico,4.0,0.0,H,Friendly,False,1.4,2.4,4,5,0.0,1.0,1,5
2019-09-05,2019,South Korea,Georgia,2.0,2.0,D,Friendly,True,1.0,0.6,10,5,1.2,1.8,6,5
2019-09-05,2019,Northern Ireland,Luxembourg,1.0,0.0,H,Friendly,False,1.6,0.8,12,5,1.4,1.6,5,5
2019-09-05,2019,Peru,Ecuador,0.0,1.0,A,Friendly,True,1.4,1.8,7,5,1.0,2.2,2,5
2019-09-05,2019,Republic of Ireland,Switzerland,1.0,1.0,D,UEFA Euro qualification,False,1.0,0.2,11,5,2.2,1.6,8,5
2019-09-05,2019,Gibraltar,Denmark,0.0,6.0,A,UEFA Euro qualification,False,0.0,2.2,0,5,2.2,1.4,7,5
2019-09-05,2019,Faroe Islands,Sweden,0.0,4.0,A,UEFA Euro qualification,False,0.8,2.6,1,5,2.0,1.8,8,5
2019-09-05,2019,Norway,Malta,2.0,0.0,H,UEFA Euro qualification,False,2.0,1.4,8,5,0.6,2.2,4,5
2019-09-05,2019,Argentina,Chile,0.0,0.0,D,Friendly,True,1.4,0.8,10,5,0.6,1.4,4,5
2019-09-05,2019,Israel,North Macedonia,1.0,1.0,D,UEFA Euro qualification,False,2.0,2.0,7,5,1.8,1.4,7,5
2019-09-05,2019,Armenia,Italy,1.0,3.0,A,UEFA Euro qualification,False,1.8,1.6,7,5,2.8,0.2,15,5
2019-09-05,2019,Bosnia and Herzegovina,Liechtenstein,5.0,0.0,H,UEFA Euro qualification,False,1.0,1.6,4,5,0.4,3.0,1,5
2019-09-05,2019,Finland,Greece,1.0,0.0,H,UEFA Euro qualification,False,1.4,0.8,9,5,1.4,2.0,4,5
2019-09-05,2019,Japan,Paraguay,2.0,0.0,H,Kirin Challenge Cup,False,1.0,1.4,6,5,1.0,0.8,6,5
2019-09-05,2019,Bermuda,Panama,1.0,4.0,A,CONCACAF Nations League,False,1.6,1.0,9,5,1.2,1.4,6,5
2019-09-05,2019,Grenada,Saint Kitts and Nevis,2.0,1.0,H,CONCACAF Nations League,False,1.4,3.4,6,5,3.0,1.2,9,5
2019-09-05,2019,Romania,Spain,1.0,2.0,A,UEFA Euro qualification,False,2.4,1.0,10,5,2.4,0.4,15,5
2019-09-05,2019,French Guiana,Belize,3.0,0.0,H,CONCACAF Nations League,False,2.0,1.2,9,5,0.8,0.8,7,5
2019-09-06,2019,Scotland,Russia,1.0,2.0,A,UEFA Euro qualification,False,1.4,1.8,9,5,3.0,1.0,9,5
2019-09-06,2019,San Marino,Belgium,0.0,4.0,A,UEFA Euro qualification,False,0.0,4.4,0,5,2.6,1.2,12,5
2019-09-06,2019,Martinique,Trinidad and Tobago,1.0,1.0,D,CONCACAF Nations League,False,2.0,1.8,9,5,0.2,2.0,2,5
2019-09-06,2019,Aruba,Guyana,0.0,1.0,A,CONCACAF Nations League,True,1.0,1.6,4,5,1.0,2.2,4,5
2019-09-06,2019,Comoros,Togo,1.0,1.0,D,FIFA World Cup qualification,False,1.2,1.4,6,5,0.8,1.4,5,5
2019-09-06,2019,Nicaragua,Saint Vincent and the Grenadines,1.0,1.0,D,CONCACAF Nations League,False,0.2,2.8,0,5,1.2,1.2,7,5
2019-09-06,2019,Gambia,Angola,0.0,1.0,A,FIFA World Cup qualification,False,1.2,0.8,8,5,0.8,0.4,8,5
2019-09-06,2019,Cyprus,Kazakhstan,1.0,1.0,D,UEFA Euro qualification,False,1.2,1.4,3,5,1.6,1.4,9,5
2019-09-06,2019,Jamaica,Antigua and Barbuda,6.0,0.0,H,CONCACAF Nations League,False,1.2,1.2,8,5,2.6,2.4,6,5
2019-09-06,2019,Slovenia,Poland,2.0,0.0,H,UEFA Euro qualification,False,1.6,0.8,6,5,1.8,0.2,13,5
2019-09-06,2019,Bonaire,British Virgin Islands,4.0,2.0,H,CONCACAF Nations League,True,0.8,3.6,3,5,1.4,3.2,4,5
2019-09-06,2019,Slovakia,Croatia,0.0,4.0,A,UEFA Euro qualification,False,2.4,0.8,9,5,1.4,1.6,6,5
2019-09-06,2019,Austria,Latvia,6.0,0.0,H,UEFA Euro qualification,False,1.8,1.4,9,5,0.2,2.6,1,5
2019-09-06,2019,Brazil,Colombia,2.0,2.0,D,Friendly,True,2.0,0.2,11,5,1.4,0.0,13,5
2019-09-06,2019,Ivory Coast,Benin,1.0,2.0,A,Friendly,True,1.4,0.6,10,5,0.6,0.8,4,5
2019-09-06,2019,Morocco,Burkina Faso,1.0,1.0,D,Friendly,False,1.2,0.8,10,5,0.6,0.4,8,5
2019-09-06,2019,Costa Rica,Uruguay,1.0,2.0,A,Friendly,False,1.6,1.0,7,5,2.0,0.4,11,5
2019-09-06,2019,United States,Mexico,0.0,3.0,A,Friendly,False,2.2,0.4,12,5,1.8,0.8,13,5
2019-09-06,2019,Estonia,Belarus,1.0,2.0,A,UEFA Euro qualification,False,0.4,2.4,4,5,0.6,1.8,3,5
2019-09-06,2019,Germany,Netherlands,2.0,4.0,A,UEFA Euro qualification,False,3.2,1.0,11,5,2.2,1.4,7,5
2019-09-06,2019,Wales,Azerbaijan,2.0,1.0,H,UEFA Euro qualification,False,0.6,0.8,6,5,0.6,2.8,1,5
2019-09-06,2019,Tunisia,Mauritania,1.0,0.0,H,Friendly,False,0.8,0.6,5,5,1.0,1.6,5,5
2019-09-07,2019,Canada,Cuba,6.0,0.0,H,CONCACAF Nations League,False,3.6,1.4,9,5,1.2,3.8,3,5
2019-09-07,2019,Botswana,Malawi,0.0,0.0,D,FIFA World Cup qualification,False,1.0,1.4,4,5,1.4,1.0,9,5
2019-09-07,2019,El Salvador,Saint Lucia,3.0,0.0,H,CONCACAF Nations League,False,0.4,1.2,7,5,1.4,0.8,8,5
2019-09-07,2019,Montserrat,Dominican Republic,2.0,1.0,H,CONCACAF Nations League,False,1.6,1.0,10,5,0.8,1.6,4,5
2019-09-07,2019,Curaçao,Haiti,1.0,0.0,H,CONCACAF Nations League,False,0.6,1.0,4,5,1.8,1.0,12,5
2019-09-07,2019,Turkey,Andorra,1.0,0.0,H,UEFA Euro qualification,False,2.2,0.6,12,5,0.0,2.0,1,5
2019-09-07,2019,Guadeloupe,Sint Maarten,5.0,1.0,H,CONCACAF Nations League,False,0.6,1.8,4,5,1.0,6.2,4,5
2019-09-07,2019,Iceland,Moldova,3.0,0.0,H,UEFA Euro qualification,False,1.0,1.0,10,5,0.4,2.2,3,5
2019-09-07,2019,Serbia,Portugal,2.0,4.0,A,UEFA Euro qualification,False,2.0,1.8,8,5,1.2,0.6,9,5
2019-09-07,2019,Lithuania,Ukraine,0.0,3.0,A,UEFA Euro qualification,False,0.8,2.2,2,5,1.6,0.2,11,5
2019-09-07,2019,England,Bulgaria,4.0,0.0,H,UEFA Euro qualification,False,2.6,1.0,10,5,1.2,1.6,3,5
2019-09-07,2019,Kosovo,Czech Republic,2.0,1.0,H,UEFA Euro qualification,False,2.2,1.2,9,5,1.4,1.8,9,5
2019-09-07,2019,Libya,Niger,2.0,0.0,H,Friendly,True,2.2,2.2,3,5,0.8,2.2,4,5
2019-09-07,2019,France,Albania,4.0,1.0,H,UEFA Euro qualification,False,2.8,0.6,12,5,1.2,0.6,9,5
2019-09-08,2019,Saint Vincent and the Grenadines,Dominica,1.0,0.0,H,CONCACAF Nations League,False,1.0,0.8,8,5,1.4,1.4,7,5
2019-09-08,2019,Suriname,Nicaragua,6.0,0.0,H,CONCACAF Nations League,False,2.0,0.6,10,5,0.4,2.8,1,5
2019-09-08,2019,Saint Martin,United States Virgin Islands,1.0,2.0,A,CONCACAF Nations League,True,1.6,5.4,0,5,0.6,3.6,3,5
2019-09-08,2019,Lesotho,Ethiopia,1.0,1.0,D,FIFA World Cup qualification,False,0.6,0.8,4,5,0.2,1.2,3,5
2019-09-08,2019,Equatorial Guinea,South Sudan,1.0,0.0,H,FIFA World Cup qualification,False,1.6,1.4,5,5,0.6,2.6,1,5
2019-09-08,2019,Saint Kitts and Nevis,French Guiana,2.0,2.0,D,CONCACAF Nations League,False,3.0,1.6,6,5,2.2,1.2,9,5
2019-09-08,2019,Sierra Leone,Liberia,1.0,0.0,H,FIFA World Cup qualification,False,0.6,1.6,5,5,1.0,0.8,7,5
2019-09-08,2019,Tanzania,Burundi,1.0,1.0,D,FIFA World Cup qualification,False,0.8,2.0,2,5,0.4,1.4,1,5
2019-09-08,2019,Cayman Islands,Barbados,3.0,2.0,H,CONCACAF Nations League,False,0.6,1.8,4,5,2.0,0.8,9,5
2019-09-08,2019,Belize,Grenada,1.0,2.0,A,CONCACAF Nations League,False,0.8,1.2,7,5,1.8,1.6,9,5
2019-09-08,2019,Finland,Italy,1.0,2.0,A,UEFA Euro qualification,False,1.4,0.4,12,5,3.2,0.4,15,5
2019-09-08,2019,Greece,Liechtenstein,1.0,1.0,D,UEFA Euro qualification,False,1.0,2.2,1,5,0.0,3.6,0,5
2019-09-08,2019,Armenia,Bosnia and Herzegovina,4.0,2.0,H,UEFA Euro qualification,False,1.6,1.8,6,5,2.0,1.4,7,5
2019-09-08,2019,Sweden,Norway,1.0,1.0,D,UEFA Euro qualification,False,2.4,1.4,10,5,2.0,1.4,8,5
2019-09-08,2019,Spain,Faroe Islands,4.0,0.0,H,UEFA Euro qualification,True,2.6,0.6,15,5,0.6,3.2,0,5
2019-09-08,2019,Romania,Malta,1.0,0.0,H,UEFA Euro qualification,False,2.4,1.4,7,5,0.4,2.4,3,5
2019-09-08,2019,Georgia,Denmark,0.0,0.0,D,UEFA Euro qualification,False,1.2,2.0,4,5,3.4,1.4,9,5
2019-09-08,2019,Switzerland,Gibraltar,4.0,0.0,H,UEFA Euro qualification,False,1.4,1.4,6,5,0.0,2.6,0,5
2019-09-08,2019,Kenya,Uganda,1.0,1.0,D,Friendly,False,1.0,1.6,7,5,0.8,0.8,7,5
2019-09-08,2019,Panama,Bermuda,0.0,2.0,A,CONCACAF Nations League,False,2.0,1.0,9,5,1.2,1.6,6,5
2019-09-09,2019,San Marino,Cyprus,0.0,4.0,A,UEFA Euro qualification,False,0.0,4.8,0,5,1.4,1.2,4,5
2019-09-09,2019,Russia,Kazakhstan,1.0,0.0,H,UEFA Euro qualification,False,3.4,0.8,12,5,1.6,1.6,7,5
2019-09-09,2019,Trinidad and Tobago,Martinique,2.0,2.0,D,CONCACAF Nations League,False,0.4,2.2,2,5,1.4,1.6,7,5
2019-09-09,2019,Azerbaijan,Croatia,1.0,1.0,D,UEFA Euro qualification,False,0.8,2.4,1,5,2.0,1.2,9,5
2019-09-09,2019,Guyana,Jamaica,0.0,4.0,A,CONCACAF Nations League,False,0.8,2.0,4,5,1.8,0.8,8,5
2019-09-09,2019,Bahamas,Bonaire,2.0,1.0,H,CONCACAF Nations League,False,1.4,3.2,4,5,1.4,3.2,6,5
2019-09-09,2019,Scotland,Belgium,0.0,4.0,A,UEFA Euro qualification,False,1.0,1.8,6,5,3.0,0.2,15,5
